,workerid_num,Unnamed: 0,MODEL_TYPE,PLAYER_INDEX,age,bonus_calc,bot_test,difficulty,early_exit,fun,gender,intuitiveness,other_feedback,partner_strategy,self_strategy,smoothness,video_games,layout_name,reward
154,39,53,ppo_sp,0,26,1.3500000000000003,"I listen to a variety of music, but I particularly like pop punk.",2,False,5,Female,6,This was a fun game!,"I couldn't really figure out a strategy. Sometimes it helped, sometimes it didn't.",I just tried my best and hoped my partner would be helpful when I needed them.,3,I've been gaming since I was very young and continue to game consistently as an adult.,random0,20
155,39,53,ppo_sp,0,26,1.3500000000000003,"I listen to a variety of music, but I particularly like pop punk.",2,False,5,Female,6,This was a fun game!,"I couldn't really figure out a strategy. Sometimes it helped, sometimes it didn't.",I just tried my best and hoped my partner would be helpful when I needed them.,3,I've been gaming since I was very young and continue to game consistently as an adult.,random3,100
156,40,7,ppo_sp,0,34,0.8500000000000002,I listen to alternative music from the 90s and 2000s because it reminds me of the fun times I had at that age.,3,False,4,female,4,longer time,I think they just tried to stay in the way,I would try to see what the computer would do first to see if there was a pattern,2,I love role playing games. I play on the xbox and on my phone,asymmetric_advantages,120
157,40,7,ppo_sp,0,34,0.8500000000000002,I listen to alternative music from the 90s and 2000s because it reminds me of the fun times I had at that age.,3,False,4,female,4,longer time,I think they just tried to stay in the way,I would try to see what the computer would do first to see if there was a pattern,2,I love role playing games. I play on the xbox and on my phone,coordination_ring,80
158,40,7,ppo_sp,0,34,0.8500000000000002,I listen to alternative music from the 90s and 2000s because it reminds me of the fun times I had at that age.,3,False,4,female,4,longer time,I think they just tried to stay in the way,I would try to see what the computer would do first to see if there was a pattern,2,I love role playing games. I play on the xbox and on my phone,cramped_room,60
159,40,7,ppo_sp,0,34,0.8500000000000002,I listen to alternative music from the 90s and 2000s because it reminds me of the fun times I had at that age.,3,False,4,female,4,longer time,I think they just tried to stay in the way,I would try to see what the computer would do first to see if there was a pattern,2,I love role playing games. I play on the xbox and on my phone,random0,20
160,40,7,ppo_sp,0,34,0.8500000000000002,I listen to alternative music from the 90s and 2000s because it reminds me of the fun times I had at that age.,3,False,4,female,4,longer time,I think they just tried to stay in the way,I would try to see what the computer would do first to see if there was a pattern,2,I love role playing games. I play on the xbox and on my phone,random3,60
161,41,50,ppo_sp,1,28,0.8000000000000002,I listen to all genres of music loosely based on the mood I'm in. ,1,False,6,female,4,"It was pretty good, I wonder how it would be with another human. ",My partner seemed to run accordingly most of the time as long as I did not interfere. ,I assessed the layout and tried to understand what my partner could do. During some of the trials I relied heavily on my partner. Other trials i felt my partner was a hindrance. ,4,I play sometimes. I'm a huge fan of tetris.,asymmetric_advantages,160
162,41,50,ppo_sp,1,28,0.8000000000000002,I listen to all genres of music loosely based on the mood I'm in. ,1,False,6,female,4,"It was pretty good, I wonder how it would be with another human. ",My partner seemed to run accordingly most of the time as long as I did not interfere. ,I assessed the layout and tried to understand what my partner could do. During some of the trials I relied heavily on my partner. Other trials i felt my partner was a hindrance. ,4,I play sometimes. I'm a huge fan of tetris.,coordination_ring,40
163,41,50,ppo_sp,1,28,0.8000000000000002,I listen to all genres of music loosely based on the mood I'm in. ,1,False,6,female,4,"It was pretty good, I wonder how it would be with another human. ",My partner seemed to run accordingly most of the time as long as I did not interfere. ,I assessed the layout and tried to understand what my partner could do. During some of the trials I relied heavily on my partner. Other trials i felt my partner was a hindrance. ,4,I play sometimes. I'm a huge fan of tetris.,cramped_room,80
164,41,50,ppo_sp,1,28,0.8000000000000002,I listen to all genres of music loosely based on the mood I'm in. ,1,False,6,female,4,"It was pretty good, I wonder how it would be with another human. ",My partner seemed to run accordingly most of the time as long as I did not interfere. ,I assessed the layout and tried to understand what my partner could do. During some of the trials I relied heavily on my partner. Other trials i felt my partner was a hindrance. ,4,I play sometimes. I'm a huge fan of tetris.,random0,20
165,41,50,ppo_sp,1,28,0.8000000000000002,I listen to all genres of music loosely based on the mood I'm in. ,1,False,6,female,4,"It was pretty good, I wonder how it would be with another human. ",My partner seemed to run accordingly most of the time as long as I did not interfere. ,I assessed the layout and tried to understand what my partner could do. During some of the trials I relied heavily on my partner. Other trials i felt my partner was a hindrance. ,4,I play sometimes. I'm a huge fan of tetris.,random3,20
166,42,54,ppo_sp,0,34,0.6,I enjoy listening to classic rock and folk rock because I love a good guitar riff and songs that never seem to go out of style.,6,False,3,Female,2,This game was exceptionally hard.,I feel like my partner didn't have any type of strategy except for the one round where he was handing off the onions like an assembly line.,I tried to put the onions in the pot and stay out of my partner's way.,1,I've played video games for years.,asymmetric_advantages,80
167,42,54,ppo_sp,0,34,0.6,I enjoy listening to classic rock and folk rock because I love a good guitar riff and songs that never seem to go out of style.,6,False,3,Female,2,This game was exceptionally hard.,I feel like my partner didn't have any type of strategy except for the one round where he was handing off the onions like an assembly line.,I tried to put the onions in the pot and stay out of my partner's way.,1,I've played video games for years.,coordination_ring,80
168,42,54,ppo_sp,0,34,0.6,I enjoy listening to classic rock and folk rock because I love a good guitar riff and songs that never seem to go out of style.,6,False,3,Female,2,This game was exceptionally hard.,I feel like my partner didn't have any type of strategy except for the one round where he was handing off the onions like an assembly line.,I tried to put the onions in the pot and stay out of my partner's way.,1,I've played video games for years.,random0,0
169,42,54,ppo_sp,0,34,0.6,I enjoy listening to classic rock and folk rock because I love a good guitar riff and songs that never seem to go out of style.,6,False,3,Female,2,This game was exceptionally hard.,I feel like my partner didn't have any type of strategy except for the one round where he was handing off the onions like an assembly line.,I tried to put the onions in the pot and stay out of my partner's way.,1,I've played video games for years.,random3,80
170,43,49,ppo_sp,1,43,0.1,I listen to country music because it sounds more emotional and authentic.,5,False,1,female,3,This game really needs to be improved. It was not working well at all. Not very enjoyable. ,My partner seemed to be able to move around just fine. He was able to do everything smoothly.,"I tried to move as fast as I could, but the game was not working properly. My player was moving very slow even though I kept clicking on the arrows.",1,I play minecraft sometimes. I used to play wii and a lot of arcade video games.,random0,0
171,43,49,ppo_sp,1,43,0.1,I listen to country music because it sounds more emotional and authentic.,5,False,1,female,3,This game really needs to be improved. It was not working well at all. Not very enjoyable. ,My partner seemed to be able to move around just fine. He was able to do everything smoothly.,"I tried to move as fast as I could, but the game was not working properly. My player was moving very slow even though I kept clicking on the arrows.",1,I play minecraft sometimes. I used to play wii and a lot of arcade video games.,random3,0
172,44,5,ppo_sp,1,30,1.1000000000000003,I listen to electronica and rock music because they are my favorite types of music.,3,False,4,Female,5,No.,My partner's strategy was typically one in which they tried to work fairly well with me to make as much soup as possible.,I would describe my strategy as being one in which I tried to work with my partner to make the the most soup as quickly as possible.,4,My experience playing video games has been good. It taught me how to work in a team and to have patience.,asymmetric_advantages,140
173,44,5,ppo_sp,1,30,1.1000000000000003,I listen to electronica and rock music because they are my favorite types of music.,3,False,4,Female,5,No.,My partner's strategy was typically one in which they tried to work fairly well with me to make as much soup as possible.,I would describe my strategy as being one in which I tried to work with my partner to make the the most soup as quickly as possible.,4,My experience playing video games has been good. It taught me how to work in a team and to have patience.,coordination_ring,60
174,44,5,ppo_sp,1,30,1.1000000000000003,I listen to electronica and rock music because they are my favorite types of music.,3,False,4,Female,5,No.,My partner's strategy was typically one in which they tried to work fairly well with me to make as much soup as possible.,I would describe my strategy as being one in which I tried to work with my partner to make the the most soup as quickly as possible.,4,My experience playing video games has been good. It taught me how to work in a team and to have patience.,cramped_room,120
175,44,5,ppo_sp,1,30,1.1000000000000003,I listen to electronica and rock music because they are my favorite types of music.,3,False,4,Female,5,No.,My partner's strategy was typically one in which they tried to work fairly well with me to make as much soup as possible.,I would describe my strategy as being one in which I tried to work with my partner to make the the most soup as quickly as possible.,4,My experience playing video games has been good. It taught me how to work in a team and to have patience.,random0,80
176,44,5,ppo_sp,1,30,1.1000000000000003,I listen to electronica and rock music because they are my favorite types of music.,3,False,4,Female,5,No.,My partner's strategy was typically one in which they tried to work fairly well with me to make as much soup as possible.,I would describe my strategy as being one in which I tried to work with my partner to make the the most soup as quickly as possible.,4,My experience playing video games has been good. It taught me how to work in a team and to have patience.,random3,40
177,45,21,ppo_sp,1,34,1.7000000000000008,I like to listen to chill-out electronic music because it keeps me focused while I work.,3,False,6,Male,6,Improve the AI so it can better anticipate player actions.,"Most of the time, they'd just stand there or get in the way of my own actions.",I tried focusing on a single step in the process and let my partner handle the second step.,2,I've been playing a variety of games for over 30 years now.,asymmetric_advantages,200
178,45,21,ppo_sp,1,34,1.7000000000000008,I like to listen to chill-out electronic music because it keeps me focused while I work.,3,False,6,Male,6,Improve the AI so it can better anticipate player actions.,"Most of the time, they'd just stand there or get in the way of my own actions.",I tried focusing on a single step in the process and let my partner handle the second step.,2,I've been playing a variety of games for over 30 years now.,coordination_ring,100
179,45,21,ppo_sp,1,34,1.7000000000000008,I like to listen to chill-out electronic music because it keeps me focused while I work.,3,False,6,Male,6,Improve the AI so it can better anticipate player actions.,"Most of the time, they'd just stand there or get in the way of my own actions.",I tried focusing on a single step in the process and let my partner handle the second step.,2,I've been playing a variety of games for over 30 years now.,cramped_room,140
180,45,21,ppo_sp,1,34,1.7000000000000008,I like to listen to chill-out electronic music because it keeps me focused while I work.,3,False,6,Male,6,Improve the AI so it can better anticipate player actions.,"Most of the time, they'd just stand there or get in the way of my own actions.",I tried focusing on a single step in the process and let my partner handle the second step.,2,I've been playing a variety of games for over 30 years now.,random0,200
181,45,21,ppo_sp,1,34,1.7000000000000008,I like to listen to chill-out electronic music because it keeps me focused while I work.,3,False,6,Male,6,Improve the AI so it can better anticipate player actions.,"Most of the time, they'd just stand there or get in the way of my own actions.",I tried focusing on a single step in the process and let my partner handle the second step.,2,I've been playing a variety of games for over 30 years now.,random3,40
182,46,43,ppo_sp,0,28,0.6,I tend to listen to country music a great deal because it is what I grew up listening to.,4,False,6,Male,5,Fun game,"I would say my partner's strategy, for the most part, seemed pretty direct.  He did what was the next step and not thought about what could be the fastest process.",My strategy was to try to find the most effective way for my partner and I to make the most soup.  I would try to think of it some as in an assembly line.,3,"I played a decent amount of video games as a child.  I do not have as much time to play now that I have children of my own, but I would like to play more.",coordination_ring,80
183,46,43,ppo_sp,0,28,0.6,I tend to listen to country music a great deal because it is what I grew up listening to.,4,False,6,Male,5,Fun game,"I would say my partner's strategy, for the most part, seemed pretty direct.  He did what was the next step and not thought about what could be the fastest process.",My strategy was to try to find the most effective way for my partner and I to make the most soup.  I would try to think of it some as in an assembly line.,3,"I played a decent amount of video games as a child.  I do not have as much time to play now that I have children of my own, but I would like to play more.",cramped_room,80
184,46,43,ppo_sp,0,28,0.6,I tend to listen to country music a great deal because it is what I grew up listening to.,4,False,6,Male,5,Fun game,"I would say my partner's strategy, for the most part, seemed pretty direct.  He did what was the next step and not thought about what could be the fastest process.",My strategy was to try to find the most effective way for my partner and I to make the most soup.  I would try to think of it some as in an assembly line.,3,"I played a decent amount of video games as a child.  I do not have as much time to play now that I have children of my own, but I would like to play more.",random0,20
185,46,43,ppo_sp,0,28,0.6,I tend to listen to country music a great deal because it is what I grew up listening to.,4,False,6,Male,5,Fun game,"I would say my partner's strategy, for the most part, seemed pretty direct.  He did what was the next step and not thought about what could be the fastest process.",My strategy was to try to find the most effective way for my partner and I to make the most soup.  I would try to think of it some as in an assembly line.,3,"I played a decent amount of video games as a child.  I do not have as much time to play now that I have children of my own, but I would like to play more.",random3,20
186,47,23,ppo_sp,1,32,1.3500000000000003,Probably video game music because I play a lot of video games.  I don't listen to a lot of standard radio music.,1,False,1,Male,3,The controls are unresponsive for quick playing so fixing that would help a lot.,To be inefficient.,"There is no strategy besides following the instructions.  It was too simple to really have a strategy, especially with an unresponsive AI.",1,I play them daily.,asymmetric_advantages,180
187,47,23,ppo_sp,1,32,1.3500000000000003,Probably video game music because I play a lot of video games.  I don't listen to a lot of standard radio music.,1,False,1,Male,3,The controls are unresponsive for quick playing so fixing that would help a lot.,To be inefficient.,"There is no strategy besides following the instructions.  It was too simple to really have a strategy, especially with an unresponsive AI.",1,I play them daily.,coordination_ring,100
188,47,23,ppo_sp,1,32,1.3500000000000003,Probably video game music because I play a lot of video games.  I don't listen to a lot of standard radio music.,1,False,1,Male,3,The controls are unresponsive for quick playing so fixing that would help a lot.,To be inefficient.,"There is no strategy besides following the instructions.  It was too simple to really have a strategy, especially with an unresponsive AI.",1,I play them daily.,cramped_room,120
189,47,23,ppo_sp,1,32,1.3500000000000003,Probably video game music because I play a lot of video games.  I don't listen to a lot of standard radio music.,1,False,1,Male,3,The controls are unresponsive for quick playing so fixing that would help a lot.,To be inefficient.,"There is no strategy besides following the instructions.  It was too simple to really have a strategy, especially with an unresponsive AI.",1,I play them daily.,random0,40
190,47,23,ppo_sp,1,32,1.3500000000000003,Probably video game music because I play a lot of video games.  I don't listen to a lot of standard radio music.,1,False,1,Male,3,The controls are unresponsive for quick playing so fixing that would help a lot.,To be inefficient.,"There is no strategy besides following the instructions.  It was too simple to really have a strategy, especially with an unresponsive AI.",1,I play them daily.,random3,100
191,48,11,ppo_sp,1,30,1.3000000000000005,I listen to rap because I enjoy the beats and rhythm of the music.,4,False,5,male,5,n/a thanks!,Some rounds it appeared their strategy conflicted with mine.,I tried to work as collaboratively as possible given the constraints of relying on a partner.,2,I grew up playing video games regularly and still do on occasion.,asymmetric_advantages,140
192,48,11,ppo_sp,1,30,1.3000000000000005,I listen to rap because I enjoy the beats and rhythm of the music.,4,False,5,male,5,n/a thanks!,Some rounds it appeared their strategy conflicted with mine.,I tried to work as collaboratively as possible given the constraints of relying on a partner.,2,I grew up playing video games regularly and still do on occasion.,coordination_ring,80
193,48,11,ppo_sp,1,30,1.3000000000000005,I listen to rap because I enjoy the beats and rhythm of the music.,4,False,5,male,5,n/a thanks!,Some rounds it appeared their strategy conflicted with mine.,I tried to work as collaboratively as possible given the constraints of relying on a partner.,2,I grew up playing video games regularly and still do on occasion.,cramped_room,60
194,48,11,ppo_sp,1,30,1.3000000000000005,I listen to rap because I enjoy the beats and rhythm of the music.,4,False,5,male,5,n/a thanks!,Some rounds it appeared their strategy conflicted with mine.,I tried to work as collaboratively as possible given the constraints of relying on a partner.,2,I grew up playing video games regularly and still do on occasion.,random0,140
195,48,11,ppo_sp,1,30,1.3000000000000005,I listen to rap because I enjoy the beats and rhythm of the music.,4,False,5,male,5,n/a thanks!,Some rounds it appeared their strategy conflicted with mine.,I tried to work as collaboratively as possible given the constraints of relying on a partner.,2,I grew up playing video games regularly and still do on occasion.,random3,100
196,49,40,ppo_sp,0,27,1.1000000000000003,"I like to listen to alternative rock, metal, techno, and all sorts of music. It really just depends on my mood.",1,False,4,Male,4,If the AI reacted quicker and didn't stand there for long moments at a time.,"Getting in the way, or just standing there watching me as I wait for him to just hand me something.",Waiting for my partner to do something. Trying to pick up his slack.,1,I play possibly over 20 hours a week of video games currently. I have played an unwholesome amount of games over the course of my life.,asymmetric_advantages,140
197,49,40,ppo_sp,0,27,1.1000000000000003,"I like to listen to alternative rock, metal, techno, and all sorts of music. It really just depends on my mood.",1,False,4,Male,4,If the AI reacted quicker and didn't stand there for long moments at a time.,"Getting in the way, or just standing there watching me as I wait for him to just hand me something.",Waiting for my partner to do something. Trying to pick up his slack.,1,I play possibly over 20 hours a week of video games currently. I have played an unwholesome amount of games over the course of my life.,coordination_ring,80
198,49,40,ppo_sp,0,27,1.1000000000000003,"I like to listen to alternative rock, metal, techno, and all sorts of music. It really just depends on my mood.",1,False,4,Male,4,If the AI reacted quicker and didn't stand there for long moments at a time.,"Getting in the way, or just standing there watching me as I wait for him to just hand me something.",Waiting for my partner to do something. Trying to pick up his slack.,1,I play possibly over 20 hours a week of video games currently. I have played an unwholesome amount of games over the course of my life.,cramped_room,140
199,49,40,ppo_sp,0,27,1.1000000000000003,"I like to listen to alternative rock, metal, techno, and all sorts of music. It really just depends on my mood.",1,False,4,Male,4,If the AI reacted quicker and didn't stand there for long moments at a time.,"Getting in the way, or just standing there watching me as I wait for him to just hand me something.",Waiting for my partner to do something. Trying to pick up his slack.,1,I play possibly over 20 hours a week of video games currently. I have played an unwholesome amount of games over the course of my life.,random0,40
200,49,40,ppo_sp,0,27,1.1000000000000003,"I like to listen to alternative rock, metal, techno, and all sorts of music. It really just depends on my mood.",1,False,4,Male,4,If the AI reacted quicker and didn't stand there for long moments at a time.,"Getting in the way, or just standing there watching me as I wait for him to just hand me something.",Waiting for my partner to do something. Trying to pick up his slack.,1,I play possibly over 20 hours a week of video games currently. I have played an unwholesome amount of games over the course of my life.,random3,40
201,50,14,ppo_sp,0,24,0.8000000000000002,"I listen to a variety of music, rap, hip hop, rock, pop, etc. I like music that gives me positive feelings, motivation, etc.",3,False,5,Male,5,"It seemed a bit laggy at points, just overall interesting and functional.",They seemed also to try and work with me and adapt to my manner of work and what tasks I decided to do.,"I tried to work with the other chef in an efficient manner, and work with them however they decided to do their part.",4,I have a decent amount of experience playing games. I really enjoy them and I like RPGs and other strategy games.,asymmetric_advantages,80
202,50,14,ppo_sp,0,24,0.8000000000000002,"I listen to a variety of music, rap, hip hop, rock, pop, etc. I like music that gives me positive feelings, motivation, etc.",3,False,5,Male,5,"It seemed a bit laggy at points, just overall interesting and functional.",They seemed also to try and work with me and adapt to my manner of work and what tasks I decided to do.,"I tried to work with the other chef in an efficient manner, and work with them however they decided to do their part.",4,I have a decent amount of experience playing games. I really enjoy them and I like RPGs and other strategy games.,coordination_ring,60
203,50,14,ppo_sp,0,24,0.8000000000000002,"I listen to a variety of music, rap, hip hop, rock, pop, etc. I like music that gives me positive feelings, motivation, etc.",3,False,5,Male,5,"It seemed a bit laggy at points, just overall interesting and functional.",They seemed also to try and work with me and adapt to my manner of work and what tasks I decided to do.,"I tried to work with the other chef in an efficient manner, and work with them however they decided to do their part.",4,I have a decent amount of experience playing games. I really enjoy them and I like RPGs and other strategy games.,cramped_room,100
204,50,14,ppo_sp,0,24,0.8000000000000002,"I listen to a variety of music, rap, hip hop, rock, pop, etc. I like music that gives me positive feelings, motivation, etc.",3,False,5,Male,5,"It seemed a bit laggy at points, just overall interesting and functional.",They seemed also to try and work with me and adapt to my manner of work and what tasks I decided to do.,"I tried to work with the other chef in an efficient manner, and work with them however they decided to do their part.",4,I have a decent amount of experience playing games. I really enjoy them and I like RPGs and other strategy games.,random0,20
205,50,14,ppo_sp,0,24,0.8000000000000002,"I listen to a variety of music, rap, hip hop, rock, pop, etc. I like music that gives me positive feelings, motivation, etc.",3,False,5,Male,5,"It seemed a bit laggy at points, just overall interesting and functional.",They seemed also to try and work with me and adapt to my manner of work and what tasks I decided to do.,"I tried to work with the other chef in an efficient manner, and work with them however they decided to do their part.",4,I have a decent amount of experience playing games. I really enjoy them and I like RPGs and other strategy games.,random3,60
206,51,36,ppo_sp,1,23,1.5000000000000009,"I listen to a lot of different music, but I like R&B and Pop because it's for entertainment when I'm bored.",3,False,5,Male,3,The controls can be more responsive.,My partner finished the onions first then delivered the food.,I took the shortest route possible and tried to get out of the way of my parther.,3,I play video games occasionally in my free time.,asymmetric_advantages,160
207,51,36,ppo_sp,1,23,1.5000000000000009,"I listen to a lot of different music, but I like R&B and Pop because it's for entertainment when I'm bored.",3,False,5,Male,3,The controls can be more responsive.,My partner finished the onions first then delivered the food.,I took the shortest route possible and tried to get out of the way of my parther.,3,I play video games occasionally in my free time.,coordination_ring,100
208,51,36,ppo_sp,1,23,1.5000000000000009,"I listen to a lot of different music, but I like R&B and Pop because it's for entertainment when I'm bored.",3,False,5,Male,3,The controls can be more responsive.,My partner finished the onions first then delivered the food.,I took the shortest route possible and tried to get out of the way of my parther.,3,I play video games occasionally in my free time.,cramped_room,100
209,51,36,ppo_sp,1,23,1.5000000000000009,"I listen to a lot of different music, but I like R&B and Pop because it's for entertainment when I'm bored.",3,False,5,Male,3,The controls can be more responsive.,My partner finished the onions first then delivered the food.,I took the shortest route possible and tried to get out of the way of my parther.,3,I play video games occasionally in my free time.,random0,180
210,51,36,ppo_sp,1,23,1.5000000000000009,"I listen to a lot of different music, but I like R&B and Pop because it's for entertainment when I'm bored.",3,False,5,Male,3,The controls can be more responsive.,My partner finished the onions first then delivered the food.,I took the shortest route possible and tried to get out of the way of my parther.,3,I play video games occasionally in my free time.,random3,60
211,52,34,ppo_sp,1,23,0.8000000000000002,Popular pop and rap/rnb music because it's catchy.,3,False,5,Male,4,None,Be efficient together by using shortcuts when possible.,Use arrows and be efficient.,4,It was fun and entertaining.,asymmetric_advantages,80
212,52,34,ppo_sp,1,23,0.8000000000000002,Popular pop and rap/rnb music because it's catchy.,3,False,5,Male,4,None,Be efficient together by using shortcuts when possible.,Use arrows and be efficient.,4,It was fun and entertaining.,coordination_ring,100
213,52,34,ppo_sp,1,23,0.8000000000000002,Popular pop and rap/rnb music because it's catchy.,3,False,5,Male,4,None,Be efficient together by using shortcuts when possible.,Use arrows and be efficient.,4,It was fun and entertaining.,cramped_room,60
214,52,34,ppo_sp,1,23,0.8000000000000002,Popular pop and rap/rnb music because it's catchy.,3,False,5,Male,4,None,Be efficient together by using shortcuts when possible.,Use arrows and be efficient.,4,It was fun and entertaining.,random0,20
215,52,34,ppo_sp,1,23,0.8000000000000002,Popular pop and rap/rnb music because it's catchy.,3,False,5,Male,4,None,Be efficient together by using shortcuts when possible.,Use arrows and be efficient.,4,It was fun and entertaining.,random3,60
216,53,32,ppo_sp,1,37,0.0,"I mostly listen to rock, because I like it.",6,False,1,male,1,no,doing random things,I just tried different things.,1,I don't know what this is asking.,random0,0
217,53,32,ppo_sp,1,37,0.0,"I mostly listen to rock, because I like it.",6,False,1,male,1,no,doing random things,I just tried different things.,1,I don't know what this is asking.,random3,0
218,54,31,ppo_sp,0,48,0.05,I listen to music that has a good beat that you can dance to or has lyrics that tell a story.,5,False,3,Female,6,"The player character needs to not move diagonally. The partner needs to not dither. When there are more than one way to go the partner should not get stuck by insisting on just moving one direction. The third or forth game was very slow. The player character inched along. I do not know if it was server related or the game itself. I do not think the partner ever moved in the last game, where getting onions depended on the partner's actions.",I could not tell my partner's strategy. Often my partner seemed to dither. On the last two games my partner seemed to just stall out.,I tried to not block my partner. When there was a table I tried to place onions on the table first. I tried to minimize distance traveled.,1,I have played a variety of games. These days I play mobile games most often. I play few keyboard games. I like puzzle games. I am currently playing a farming game.,coordination_ring,0
219,54,31,ppo_sp,0,48,0.05,I listen to music that has a good beat that you can dance to or has lyrics that tell a story.,5,False,3,Female,6,"The player character needs to not move diagonally. The partner needs to not dither. When there are more than one way to go the partner should not get stuck by insisting on just moving one direction. The third or forth game was very slow. The player character inched along. I do not know if it was server related or the game itself. I do not think the partner ever moved in the last game, where getting onions depended on the partner's actions.",I could not tell my partner's strategy. Often my partner seemed to dither. On the last two games my partner seemed to just stall out.,I tried to not block my partner. When there was a table I tried to place onions on the table first. I tried to minimize distance traveled.,1,I have played a variety of games. These days I play mobile games most often. I play few keyboard games. I like puzzle games. I am currently playing a farming game.,random0,0
220,54,31,ppo_sp,0,48,0.05,I listen to music that has a good beat that you can dance to or has lyrics that tell a story.,5,False,3,Female,6,"The player character needs to not move diagonally. The partner needs to not dither. When there are more than one way to go the partner should not get stuck by insisting on just moving one direction. The third or forth game was very slow. The player character inched along. I do not know if it was server related or the game itself. I do not think the partner ever moved in the last game, where getting onions depended on the partner's actions.",I could not tell my partner's strategy. Often my partner seemed to dither. On the last two games my partner seemed to just stall out.,I tried to not block my partner. When there was a table I tried to place onions on the table first. I tried to minimize distance traveled.,1,I have played a variety of games. These days I play mobile games most often. I play few keyboard games. I like puzzle games. I am currently playing a farming game.,random3,0
221,55,29,ppo_sp,0,28,0.9000000000000002,I listen to everything besides country because country sucks.,1,False,6,male,6,fix the lag ,to not help,getting it done as fast as possible,3,lifetime,asymmetric_advantages,80
222,55,29,ppo_sp,0,28,0.9000000000000002,I listen to everything besides country because country sucks.,1,False,6,male,6,fix the lag ,to not help,getting it done as fast as possible,3,lifetime,coordination_ring,120
223,55,29,ppo_sp,0,28,0.9000000000000002,I listen to everything besides country because country sucks.,1,False,6,male,6,fix the lag ,to not help,getting it done as fast as possible,3,lifetime,cramped_room,80
224,55,29,ppo_sp,0,28,0.9000000000000002,I listen to everything besides country because country sucks.,1,False,6,male,6,fix the lag ,to not help,getting it done as fast as possible,3,lifetime,random0,0
225,55,29,ppo_sp,0,28,0.9000000000000002,I listen to everything besides country because country sucks.,1,False,6,male,6,fix the lag ,to not help,getting it done as fast as possible,3,lifetime,random3,80
226,56,9,ppo_sp,0,44,0.3,I listen to metal because I like the guitar solos. ,4,False,4,male,4,no,Not very good. They were not helpful ,Most as fast as I could. Work with my partner,2,I have a lotof experience with video games,coordination_ring,60
227,56,9,ppo_sp,0,44,0.3,I listen to metal because I like the guitar solos. ,4,False,4,male,4,no,Not very good. They were not helpful ,Most as fast as I could. Work with my partner,2,I have a lotof experience with video games,cramped_room,40
228,56,9,ppo_sp,0,44,0.3,I listen to metal because I like the guitar solos. ,4,False,4,male,4,no,Not very good. They were not helpful ,Most as fast as I could. Work with my partner,2,I have a lotof experience with video games,random0,0
229,56,9,ppo_sp,0,44,0.3,I listen to metal because I like the guitar solos. ,4,False,4,male,4,no,Not very good. They were not helpful ,Most as fast as I could. Work with my partner,2,I have a lotof experience with video games,random3,0
230,57,28,ppo_sp,0,42,0.9500000000000004,I generally listen to 1960s music because I've always enjoyed it.,4,False,4,Male,5,More feedback from the AI as to what it wants you to do and/or what it is going to do.,"On some rounds it seemed random, on other rounds it seemed they were intent on performing just one function.",I tried to determine what the computer wanted to do and then I performed actions that would be complementary to that.,4,Been doing it since I was eight.,asymmetric_advantages,100
231,57,28,ppo_sp,0,42,0.9500000000000004,I generally listen to 1960s music because I've always enjoyed it.,4,False,4,Male,5,More feedback from the AI as to what it wants you to do and/or what it is going to do.,"On some rounds it seemed random, on other rounds it seemed they were intent on performing just one function.",I tried to determine what the computer wanted to do and then I performed actions that would be complementary to that.,4,Been doing it since I was eight.,coordination_ring,100
232,57,28,ppo_sp,0,42,0.9500000000000004,I generally listen to 1960s music because I've always enjoyed it.,4,False,4,Male,5,More feedback from the AI as to what it wants you to do and/or what it is going to do.,"On some rounds it seemed random, on other rounds it seemed they were intent on performing just one function.",I tried to determine what the computer wanted to do and then I performed actions that would be complementary to that.,4,Been doing it since I was eight.,cramped_room,100
233,57,28,ppo_sp,0,42,0.9500000000000004,I generally listen to 1960s music because I've always enjoyed it.,4,False,4,Male,5,More feedback from the AI as to what it wants you to do and/or what it is going to do.,"On some rounds it seemed random, on other rounds it seemed they were intent on performing just one function.",I tried to determine what the computer wanted to do and then I performed actions that would be complementary to that.,4,Been doing it since I was eight.,random0,20
234,57,28,ppo_sp,0,42,0.9500000000000004,I generally listen to 1960s music because I've always enjoyed it.,4,False,4,Male,5,More feedback from the AI as to what it wants you to do and/or what it is going to do.,"On some rounds it seemed random, on other rounds it seemed they were intent on performing just one function.",I tried to determine what the computer wanted to do and then I performed actions that would be complementary to that.,4,Been doing it since I was eight.,random3,60
